"005,582,561,759,269,70,35,284,842,741",13,1
"39,32,18,19,10,12,01,53,29,24",28,1
"01,81,52,15,63,85,12,54,06,24",15,1
"34,88,67,98,76,68,46,38,33,99",220,1
"860,906,602,118,547,111,773,29,978,30",174,1
"216,825,26,890,95,912,633,200,584,847",14,1
"x706,81x9,x370,2x5x,x938,232x,043x,745x,3x53,8x17",17,0
"93x2,3x38,856x,3x55,94x5,02x4,8x90,08x1,808x,2xx5",21,0
"81,61,52,34,37,32,34,56,07,95",190,1
"76x1,x493,8xx1,7x91,825x,7x89,x119,1x42,x457,52x9",22,0
"613x,x8x5,13xx,x781,85xx,8x73,85xx,x7x6,518x,83x1",282,0
"655x,x183,36x0,9x8x,87xx,x479,19x5,14x5,47x6,5x11",219,0
"19,83,98,17,98,03,39,24,59,46",214,1
"x530,6x51,266x,465x,6xx8,4x18,x929,3x35,4xx0,x000",248,0
"41,49,58,16,77,15,40,35,44,83",199,1
"23,57,16,40,09,98,98,04,26,81",23,1
"4x12,64x7,2xx2,x306,x586,2x75,179x,2x39,464x,1xx9",10,0
"071x,0x71,500x,xx18,0x37,88x3,5x6x,29x1,x373,3x45",284,0
"83,84,93,47,74,64,75,74,26,56",29,1
"518,983,142,969,903,612,04,220,374,087",208,1
"67,66,87,04,35,93,58,39,32,30",295,1
"73,65,61,99,16,49,38,66,46,30",241,1
"66,16,61,45,29,95,37,69,71,52",14,1
"56,18,31,93,14,67,25,86,97,99",13,1
"85,16,77,29,22,74,86,35,08,64",248,1
"59x2,65x8,16x9,x052,87x2,x186,5x90,5x80,5x95,x992",16,0
"89,28,40,14,97,00,89,19,52,60",24,1
"x016,x407,x7x4,x922,72x5,x022,678x,54x3,57x2,0x64",187,0
"32,97,57,07,89,37,67,81,05,52",130,1
"135x,0x37,46x6,x693,960x,654x,x335,x399,1xx8,814x",219,0
"076x,x694,1x26,x516,x186,6x4x,x2x8,9x30,4x14,x833",213,0
"1x91,3x08,036x,x419,9x02,0x83,26x7,x658,484x,x566",218,0
"575,202,783,648,121,560,847,805,182,718",20,1
"18,01,30,11,01,63,85,86,63,65",100,1
"49,50,10,82,12,22,38,88,47,62",25,1
"82,25,84,27,00,87,07,05,89,49",272,1
"9x1x,424x,x208,69x6,23x6,450x,x740,878x,x285,3x0x",142,0
"06,42,47,354,137,538,707,919,544,24",220,1
"67,51,81,77,11,44,08,92,15,85",218,1
"00,812,708,040,515,476,822,957,06,907",18,1
"53,70,96,27,40,18,09,85,27,97",122,1
"50,87,27,89,33,99,90,98,97,79",18,1
"9x43,x825,x680,x23x,x032,525x,193x,66x5,30x9,895x",210,0
"27,81,33,73,85,79,30,36,19,28",19,1
"71,53,89,65,84,61,29,67,81,13",259,1
"37,22,93,04,31,87,43,63,97,29",131,1
"56,88,22,83,82,11,23,08,57,83",159,1
"41,86,49,93,00,35,68,92,97,14",20,1
"68,18,78,59,94,39,96,21,04,62",120,1
"29,94,79,99,59,18,01,78,63,32",28,1
"92,55,45,62,84,33,29,37,88,41",149,1
"837x,x126,04x7,3x35,x381,6x32,x664,3xx1,39x6,x195",290,0
"99,20,47,33,29,16,02,38,38,79",26,1
"08,63,85,17,63,52,72,10,37,43",102,1
"1xx7,05x7,766x,7x78,71x4,38x6,x784,28x5,9x92,54x5",18,0
"825,151,54,769,745,514,61,403,307,784",162,1
"31,54,76,32,48,18,45,59,60,48",20,1
"52,71,89,45,75,87,79,22,01,46",254,1
"24,00,61,77,18,02,40,77,35,56",284,1
"69,11,32,46,61,25,23,77,44,04",111,1
"88,98,05,66,18,14,94,82,30,89",14,1
"2x59,182x,x641,2x47,x325,x452,0x05,1x46,x029,25x1",291,0
"49,98,91,01,07,96,83,27,34,68",197,1
"56,14,70,38,10,65,40,69,55,98",222,1
"515,549,072,022,110,777,133,107,979,954",14,1
"96xx,9x6x,32x3,63x4,0x60,540x,6x39,006x,x45x,46x1",104,0
"06,27,66,23,97,64,96,27,03,43",21,1
"97,88,97,59,94,23,52,74,46,33",125,1
"4x37,775x,24x2,x641,193x,90x9,50x8,x86x,6x80,45x0",216,0
"18xx,x546,37x9,178x,09x2,22x1,58x6,1x67,25xx,x152",22,0
"88,16,99,16,63,20,89,81,21,73",151,1
"69,70,72,24,05,58,02,89,65,19",274,1
"28,46,64,71,63,40,42,57,39,33",212,1
"41x9,435x,x476,x582,257x,x631,015x,x904,2x69,25xx",266,0
"35,91,55,14,29,15,52,19,04,53",186,1
"760x,581x,x081,94x0,x861,0xx4,3x90,x253,18x7,6x40",156,0
"x968,009x,x320,25x1,51x9,x4x7,4x65,336x,42x1,x67x",148,0
"24,15,45,97,73,26,58,11,44,85",116,1
"17,58,68,48,87,71,98,15,28,14",25,1
"21,12,09,57,63,71,19,48,09,99",146,1
"489,890,603,049,968,028,216,291,624,430",228,1
"x958,xx31,06x3,549x,66x0,x844,24x7,x865,x304,243x",193,0
"7x45,x872,63xx,x216,52x5,xx89,x352,9x69,454x,33x7",130,0
"452x,60x6,244x,951x,327x,8x28,740x,1x57,38x7,49x9",181,0
"15,87,07,49,10,09,30,53,58,57",147,1
"469,459,372,967,65,676,310,073,458,100",11,1
"65,81,19,84,40,52,65,17,00,33",175,1
"29,50,59,35,07,29,30,83,59,10",21,1
"45,42,14,84,41,82,18,47,09,70",278,1
"60x6,95x2,19x7,846x,x543,8x87,x989,379x,x893,x2x5",16,0
"114,257,064,57,593,741,617,870,499,313",15,1
"659x,1xx9,706x,815x,8x86,5x77,0x79,71x1,x048,67x3",152,0
"68x6,898x,7x59,7x73,56x8,x097,8x61,60x7,7x10,8x07",114,0
"430,977,684,087,628,722,767,530,204,532",187,1
"80x3,9x64,57x3,x372,766x,68x4,5x86,4x71,x164,x837",199,0
"53,65,06,33,77,92,76,89,27,53",18,1
"34x1,2x60,45x0,535x,24x8,8x17,6x60,4x40,871x,790x",12,0
"21,49,43,76,31,04,70,41,23,39",17,1
"85,10,09,07,64,41,18,01,38,43",27,1
"47,25,71,88,93,01,82,30,77,46",281,1
"07,00,51,30,77,97,55,07,10,30",223,1
"91,59,99,24,13,15,70,99,64,49",16,1
"394x,26x1,xx90,7x25,8x09,x423,0x12,7x67,2x21,4x82",17,0
"492x,3x59,0x59,88x5,3x88,62x5,31x4,5x70,x768,9x83",12,0
"309,777,020,128,430,084,810,129,821,171",28,1
"228,448,795,34,45,80,679,238,106,512",13,1
"41,11,04,90,92,84,81,32,32,01",195,1
"6x8x,239x,45x3,x899,09xx,839x,x92x,1x90,73x7,385x",25,0
"73,34,27,07,59,09,86,07,66,38",29,1
"22,89,36,84,13,61,05,70,57,70",133,1
"2x97,6x83,9x50,x6x0,9x42,x80x,x724,x67x,469x,6x9x",19,0
"09,64,95,92,80,18,03,86,54,21",170,1
"001x,263x,474x,x199,334x,x457,3x1x,x443,x26x,4x88",263,0
"9x66,9x11,668x,x15x,5x02,0x07,831x,x821,x81x,529x",293,0
"44,58,48,64,88,69,48,97,41,43",156,1
"8xx4,57x2,x776,x978,90x4,2x67,1x69,86x0,x259,x452",215,0
"110x,x501,024x,x545,x443,x872,x308,96x5,789x,586x",120,0
"8xx0,x4x7,x2x6,x6x6,x376,0x25,3x47,x688,x773,83x7",22,0
"335,214,08,612,766,324,601,084,783,961",27,1
"x823,662x,9x00,22x5,6x1x,228x,5xx4,731x,7x95,2x80",196,0
"51,05,33,70,72,87,53,09,73,89",167,1
"35,22,07,03,66,59,96,44,69,45",265,1
"7x88,x167,995x,66x3,757x,82x2,07x2,024x,x679,5x18",286,0
"825x,050x,2x46,0x19,52x7,x357,x701,661x,x11x,32x6",10,0
"553x,9x15,606x,362x,35x2,7x07,62x2,9x40,x731,69x1",28,0
"x867,x406,748x,72x8,18x3,277x,2x76,x772,xx28,7x3x",154,0
"800x,x432,0x45,x360,48x8,75xx,0x54,3x23,9x89,x933",22,0
"75,85,03,03,40,66,68,00,39,17",260,1
"215,09,819,468,558,86,448,580,118,454",176,1
"54,95,50,98,01,93,92,79,94,75",120,1
"57,13,00,87,70,80,08,07,92,93",176,1
"63,72,58,13,39,06,68,36,94,13",29,1
"92,85,33,27,12,82,89,37,62,41",13,1
"10,13,26,45,28,29,05,22,64,14",219,1
"22,91,34,36,94,05,08,46,96,36",24,1
"4x62,369x,x477,x513,101x,x2x6,457x,72x8,x504,34xx",270,0
"712x,x066,x908,x427,8x02,21x1,x633,89x3,x470,5x75",199,0
"073x,594x,13xx,x675,78x8,761x,045x,192x,09xx,247x",23,0
"59,77,03,36,90,30,47,04,70,85",177,1
"841x,x106,069x,288x,x175,4x65,6x45,x047,31x6,7x98",13,0
"14,34,40,63,50,14,07,71,59,12",22,1
"48,43,50,68,01,86,77,95,06,68",245,1
"991x,1x5x,x75x,9x56,x691,6x48,0x49,3x27,x378,818x",181,0
"756x,xx72,760x,8x89,5x54,7xx7,50x4,2x50,6x71,31x1",21,0
"22,15,51,20,77,64,77,22,43,69",232,1
"3x10,x875,x083,59x7,x181,85x2,32x8,713x,x091,x368",25,0
"457x,x91x,3x72,2x76,5x80,x300,683x,xx67,3x80,676x",27,0
"0x07,8x81,x793,xx30,0x19,852x,824x,x607,9x65,x020",224,0
"22,05,56,01,46,48,17,25,47,36",15,1
"x92x,203x,82x2,8x26,3x10,1x56,6x36,2x32,76x6,187x",276,0
"81,12,36,45,40,88,26,76,59,51",294,1
"x559,x266,x783,046x,46x3,067x,909x,09x9,x356,2x54",189,0
"05,18,10,68,91,82,03,84,88,73",20,1
"88,07,82,06,09,00,50,31,55,97",256,1
"xx43,19x3,x955,83x4,52x3,69x1,014x,83x0,x98x,x861",258,0
"35,15,01,01,76,51,13,30,41,03",22,1
"25x3,x580,x895,2x54,0x97,40x6,2x07,51x6,22x5,33x6",144,0
"59,43,86,84,95,88,71,39,92,37",20,1
"07,90,63,86,63,15,20,20,54,14",192,1
"93x5,182x,14x0,08x5,82x7,9x33,x0x7,7x83,767x,88x6",17,0
"62x7,247x,2x33,x374,8x31,x8x4,8x45,520x,160x,x827",260,0
"52,95,72,93,44,60,81,31,10,31",247,1
"064x,x336,39x6,59x9,988x,6x8x,883x,448x,4x71,9x18",290,0
"178,845,617,210,511,708,239,589,411,245",215,1
"97x6,92x3,x047,x363,122x,230x,984x,34x0,4x15,38x7",238,0
"92,37,52,51,71,05,95,33,71,67",151,1
"82,63,36,68,97,52,92,64,12,72",263,1
"41,82,56,53,05,42,86,31,04,81",235,1
"14xx,01xx,x885,016x,127x,x947,06x2,0x98,2x17,35x9",115,0
"25,45,53,91,01,16,93,32,94,63",23,1
"14,76,49,47,66,27,48,33,50,39",27,1
"x262,08x7,423x,498x,8x16,5x23,7x38,54x5,x602,x187",198,0
"60,02,19,04,09,39,56,52,41,07",163,1
"55,40,21,73,26,77,38,03,97,59",262,1
"89,06,83,93,17,66,26,15,58,27",20,1
"8x91,x607,5x83,351x,30x1,xx28,x833,x5x0,x639,82x4",296,0
"04,57,92,41,35,89,35,29,70,04",207,1
"12,80,23,86,47,11,96,82,11,07",197,1
"34,21,75,38,69,68,18,58,27,08",25,1
"x7x0,x65x,075x,42x3,x282,70x7,472x,x383,8x62,97x9",117,0
"99x1,9x24,x839,x084,20x2,198x,x740,xx61,x200,32x5",26,0
"043x,7x11,8x55,912x,89x6,6x0x,7x83,235x,4x17,8x87",210,0
"13,83,15,80,52,67,57,71,34,36",166,1
"31,75,67,85,33,56,59,39,59,75",137,1
"60,62,86,36,80,92,49,34,98,96",265,1
"79,14,43,60,15,78,25,36,66,21",122,1
"893x,48x7,954x,424x,817x,x3x1,0x94,x97x,5x87,x898",249,0
"x0x5,x169,410x,x819,054x,31x8,7xx5,x462,809x,x1x4",201,0
"172,773,234,605,846,208,241,225,801,667",169,1
"31,58,36,14,83,85,88,47,39,38",140,1
"062,158,402,594,154,288,430,497,599,270",188,1
"x6x3,199x,x32x,591x,xx92,251x,xx12,0x14,26x8,x823",22,0
"40x0,303x,96x2,899x,551x,2x54,492x,5x58,66x5,36x5",21,0
"22,20,78,99,35,88,51,26,46,78",161,1
"636x,8x5x,507x,92x8,322x,444x,18x4,9x12,x110,369x",131,0
"00x2,x275,294x,079x,916x,x86x,0x01,272x,72x2,80x1",176,0
"122x,292x,2x76,434x,0x80,148x,9x44,67x5,004x,x650",203,0
"32,55,33,19,76,46,32,79,96,02",225,1
"36,28,66,26,32,28,55,88,32,49",243,1
"926,641,933,822,164,838,992,743,856,810",21,1
"xx06,45x1,88xx,8x73,2x63,1x63,x624,76x9,x017,x029",278,0
"10,81,75,52,63,09,41,77,04,13",26,1
"65x9,x7x5,xx05,4x75,x786,2x15,537x,47x4,020x,622x",22,0
"x93x,00x3,3x74,743x,x295,32x4,8x10,025x,2xx0,x2x9",158,0
"53,43,34,41,57,27,53,08,48,22",29,1
"46,44,82,10,61,72,33,36,10,06",245,1
"51,65,00,78,80,98,32,52,58,91",21,1
"22,29,79,31,03,50,99,34,02,14",117,1
"x581,84x3,35x8,216x,x839,231x,3x61,22x8,44x8,x425",13,0
"42,31,84,27,79,91,19,60,04,77",25,1
"47,76,45,22,54,15,84,97,69,00",187,1
"76,04,22,64,92,50,55,86,25,67",204,1
"03,61,50,97,25,76,66,98,34,35",15,1
"82,13,86,90,89,53,72,85,92,25",252,1
"94,85,53,26,32,39,86,18,80,32",243,1
"22,23,98,11,58,29,18,79,98,97",272,1
"076,586,764,605,585,376,30,53,651,296",295,1
"50,43,48,23,77,18,09,29,12,82",276,1
"71x5,x2x0,x039,xx80,x536,x63x,61x7,x353,x02x,x791",180,0
"63x1,97x4,586x,4x05,x380,30x8,4x24,3x37,0x30,x797",154,0
"84,195,279,858,91,971,446,976,903,512",26,1
"77,40,62,01,86,31,21,64,95,81",21,1
"07,74,02,26,66,94,69,99,74,21",217,1
"x757,14x9,x917,10x2,82x4,03x1,4x95,x22x,x703,2x05",20,0
"81xx,6x00,x027,1x34,6x73,686x,8x40,x143,427x,98x0",163,0
"9x15,06x0,1x03,127x,52x2,21x1,494x,08x1,1x05,601x",153,0
"x688,x299,x7x9,0x7x,86x8,x208,x7x3,x714,1x22,97xx",20,0
"09x8,3xx7,x684,x9x4,7x59,41x8,68x9,17x8,x669,63x9",193,0
"916x,085x,28x5,873x,87x8,496x,52x7,x455,x502,7x85",29,0
"7x72,43x9,x647,73x3,3x5x,x130,x221,272x,672x,286x",209,0
"51,34,43,51,03,48,86,98,83,02",111,1
"x040,038x,x291,5x90,x002,79x9,x422,x690,014x,944x",11,0
"68,63,09,45,80,79,00,24,57,82",239,1
"x048,628x,13x6,248x,6x75,x183,x619,x709,x771,5xx3",171,0
"86,63,16,09,37,41,61,77,67,45",239,1
"11,53,88,59,19,18,19,62,12,51",289,1
"24,17,07,83,35,65,35,21,24,29",263,1
"891x,x353,686x,x132,xx55,3x15,x865,95x1,0x42,13x1",266,0
"60,02,48,97,42,20,69,37,96,29",155,1
"52,66,63,41,62,48,55,67,95,77",251,1
"29,84,14,51,52,66,87,99,65,77",118,1
"x76x,x897,5x88,x054,6x94,x733,10x4,x840,64x6,x110",151,0
"21,86,09,07,56,33,95,22,81,32",140,1
"18,09,26,77,73,27,34,96,69,15",129,1
"153x,44x8,155x,x288,9x55,6x44,3x96,x735,33x9,018x",187,0
"53,72,68,99,79,06,52,20,88,82",16,1
"2x76,42x0,x663,077x,079x,42x3,x525,0x89,39x6,9x54",29,0
"30,29,47,73,23,80,10,82,74,15",27,1
"42,89,34,02,47,04,46,77,30,40",18,1
"914x,x9x4,x999,9xx1,2x58,x560,5xx3,07x1,x634,892x",25,0
"30,54,38,31,55,30,36,42,07,01",16,1
"73x8,x798,84x0,98x1,906x,0x93,x746,8x82,2x90,x446",22,0
"98,39,75,15,68,26,04,19,25,07",258,1
"06,60,64,81,94,36,20,14,33,74",265,1
"70,56,61,48,90,11,28,55,59,07",211,1
"27x4,1x19,8x62,52x0,x940,76x6,x490,x35x,1x76,947x",278,0
"76,78,99,80,01,74,80,75,26,51",113,1
"05,87,57,16,05,51,09,88,85,51",123,1
"388x,6x60,x67x,58x6,3x98,x810,x724,43x8,9x05,x793",29,0
"58,52,02,04,75,04,29,79,88,59",227,1
"206,309,013,135,363,452,764,772,508,829",288,1
"76,22,61,77,96,29,72,48,50,30",25,1
"28,38,01,79,35,21,59,55,28,75",26,1
"692,875,529,297,585,436,156,899,380,448",108,1
"523x,48x6,6x36,5x96,6x8x,5x86,1x98,05x2,158x,27x0",205,0
"93,209,054,491,099,318,31,850,031,899",176,1
"55,36,49,91,58,32,75,18,42,40",26,1
"39,11,00,62,90,04,34,60,24,15",27,1
"999x,645x,86xx,x723,43x0,596x,x562,92x1,557x,x578",264,0
"x532,977x,325x,x603,9x33,30x9,5x50,x087,055x,8xx4",256,0
"825x,934x,x012,91x5,x819,9x8x,68xx,xx28,x533,x039",147,0
"72,65,83,73,12,49,91,82,10,90",13,1
"24,29,17,10,35,31,97,14,34,30",262,1
"14,44,61,34,45,82,90,93,25,27",25,1
"41,46,22,54,53,57,04,60,04,78",281,1
"x061,x838,6x15,x377,35x9,9x54,13x7,16xx,7x25,x605",15,0
"17,97,44,37,06,74,05,68,29,06",22,1
"28,43,43,40,53,64,11,04,14,21",130,1
"749x,65x5,759x,211x,6x48,x216,31x6,0x6x,857x,83x3",201,0
"40,41,05,63,20,53,13,91,19,28",19,1
"70,37,61,77,49,30,87,67,22,58",295,1
"58x2,148x,x522,20x2,61x5,x964,661x,x604,1x41,x681",257,0
"96,15,43,26,93,17,58,61,44,79",164,1
"92,56,80,85,96,74,00,10,31,14",25,1
"95,69,56,11,47,32,79,05,76,31",20,1
"95x4,x946,4x95,646x,95x2,3x72,4x36,657x,x120,121x",299,0
"20,92,03,71,11,16,74,52,99,02",10,1
"34,55,88,99,81,52,99,79,42,56",15,1
"x249,098x,576x,4x70,x637,1x12,x625,4x33,7x26,6x45",127,0
"7x5x,6x99,594x,12x8,680x,556x,x355,82x0,1xx6,94x1",209,0
"30,94,27,28,65,53,87,19,37,29",208,1
"21,94,38,24,30,30,58,49,44,73",19,1
"0x87,83x5,22x8,1x38,x546,88x2,9x76,7x95,38xx,841x",245,0
"xx09,020x,631x,169x,6x72,3x76,x718,5x77,774x,x805",208,0
"39,55,23,09,93,43,68,46,99,15",137,1
"x478,1x81,158x,39x0,466x,64x5,x00x,3x77,x854,083x",213,0
"80,54,56,18,52,45,02,02,97,39",26,1
"69,43,74,54,10,62,06,34,38,51",275,1
"76,25,20,19,63,86,92,44,11,14",157,1
"76x1,35x0,9x46,906x,65x7,3xx5,646x,90x5,528x,x508",26,0
"30,46,36,82,37,54,66,19,47,90",236,1
"76,58,76,05,06,32,36,26,18,24",151,1
"72,10,12,09,91,54,82,43,65,21",183,1
"57,70,32,67,67,49,93,41,44,71",15,1
"123x,x948,23x2,8x3x,58x0,6x63,9xx5,668x,x714,1xx0",193,0
"10x9,6x76,219x,686x,534x,70xx,x272,71x4,x658,x708",212,0
"x449,x669,086x,x472,38x2,34x8,0x40,x774,0x70,951x",18,0
"95,18,02,76,19,29,41,41,97,10",28,1
"22,60,76,72,32,18,60,20,22,34",21,1
"66x5,8x72,305x,x024,x477,8x97,135x,x146,7x28,13x3",20,0
"63x0,8x56,40xx,42xx,441x,x1x8,x223,608x,73x8,x756",13,0
"x860,x101,4xx9,72x4,887x,6xx0,x907,18x5,79x4,8x62",124,0
"37,99,65,07,31,55,18,95,21,75",227,1
"7x60,63x5,x711,70x2,674x,7x62,381x,15x0,xx38,13x2",160,0
"46,19,57,22,22,50,73,69,46,30",18,1
"83,61,39,58,31,07,83,20,76,34",11,1
"807x,506x,60x9,084x,57x2,x370,6x19,216x,6x85,x530",274,0
"0x38,708x,x609,0x72,9x60,x070,x925,46x3,682x,x884",280,0
"06,53,88,12,27,09,50,22,20,15",163,1
"64,41,10,62,04,50,97,66,82,66",146,1
"x406,825x,0x9x,x973,x139,398x,24x7,58x0,494x,9x7x",178,0
"89,81,32,59,10,43,66,37,89,19",142,1
"2x1x,9x67,501x,x802,x9x0,x015,132x,49x5,x248,394x",209,0
"70,74,85,17,10,41,61,22,22,76",16,1
"04,23,19,41,63,40,85,82,86,17",190,1
"8x08,713x,x972,x457,74xx,9x92,x741,3x50,788x,x373",253,0
"36x0,6x95,19x9,3x58,523x,2x03,8x20,078x,75x5,030x",24,0
"599x,956x,7x62,x412,45xx,11x4,93xx,x442,4x3x,x877",144,0
"51,87,53,10,09,95,07,17,57,03",26,1
"455x,x75x,x579,90x3,x155,x907,70x2,857x,83x9,x094",12,0
"90,13,90,60,00,10,78,23,80,48",248,1
"13x4,0x52,26x3,068x,x941,85x3,363x,9x78,928x,x923",159,0
"450x,8x7x,x491,x121,0x03,x390,942x,7x56,x5x9,32x1",174,0
"280x,x4x6,73x3,x864,31x8,00x7,4x48,59x9,53x1,8x61",166,0
"066,143,598,38,349,55,856,17,195,267",26,1
"94,60,92,27,17,38,92,51,73,18",13,1
"12,03,61,59,51,08,92,13,78,62",131,1
"57x0,06x5,x203,7x31,6x80,3x7x,804x,553x,6x0x,589x",299,0
"xx85,735x,130x,4x16,64x2,x9x8,x605,5x77,9x36,0x42",166,0
"40,847,80,595,756,392,664,75,985,424",266,1
"876x,97x4,981x,76x1,9x83,29x6,x18x,52x9,x233,05x0",152,0
"x3x3,8x61,9x07,58xx,x94x,2x86,x417,6x06,xx83,x360",203,0
"x67x,4x66,297x,x347,37x1,7x39,934x,30x0,x194,x671",12,0
"24,85,21,84,08,62,08,77,25,39",166,1
"9x82,x836,395x,436x,7x3x,1x58,6x11,x7x1,931x,72x2",29,0
"37,00,29,59,80,42,50,89,80,92",18,1
"49,43,03,26,25,97,36,41,76,95",222,1
"85,05,26,13,47,03,95,23,66,03",202,1
"95,37,85,35,78,04,51,55,47,84",103,1
"69,27,24,17,11,60,42,30,17,62",234,1
"11,53,49,33,98,91,65,97,82,36",150,1
"3x30,2x20,16x9,91x4,4x08,x660,13x7,8x70,xx78,167x",144,0
"87,27,88,49,38,57,59,33,54,20",12,1
"48,97,28,59,00,92,87,04,93,30",249,1
"852x,959x,14x1,302x,x657,96x4,05x3,43x6,xx20,363x",159,0
"76,41,45,01,11,03,51,36,45,77",164,1
"2x40,4x57,0x84,0x89,6xx6,4x37,1x91,199x,1x7x,7x92",13,0
"x364,x157,02xx,x432,8x22,x373,90x0,1x8x,3x18,1x63",18,0
"06,91,58,41,08,91,54,08,30,72",17,1
"45,40,89,42,29,27,45,30,58,28",20,1
"15,77,25,31,23,12,19,81,03,57",109,1
"30,76,98,70,11,39,91,64,73,89",20,1
"54,59,10,50,80,93,08,10,09,53",12,1
"07,28,20,53,96,66,93,22,67,90",11,1
"20,67,01,90,75,08,95,63,05,86",241,1
"756,053,320,183,258,224,996,100,612,232",237,1
"40,35,96,18,62,40,70,85,68,68",272,1
"932x,x412,x750,x275,x35x,53x3,x31x,18x7,x206,475x",228,0
"x811,34xx,672x,x5x0,x913,6x84,19x0,846x,x731,x568",131,0
"98,62,18,03,15,66,59,44,43,21",220,1
"38,68,17,92,36,39,39,56,68,99",22,1
"724x,983x,44x3,x639,4x21,854x,x365,64x7,77x6,9x32",280,0
"22,94,39,69,41,12,80,90,60,11",258,1
"17x5,16x1,3x62,08x3,91xx,19x4,487x,2x04,x838,xx53",204,0
"07,42,11,27,01,93,41,62,02,71",15,1
"703x,x204,967x,32x9,x481,4x92,x335,x04x,x157,6x98",105,0
"59,94,66,65,73,74,59,48,72,94",17,1
"58,79,41,80,74,77,08,82,90,86",25,1
"95,56,18,12,49,47,03,82,80,48",200,1
"203x,0x45,328x,x042,91x5,x692,3x84,x915,793x,028x",128,0
"23,31,08,13,66,50,26,88,18,51",126,1
"90,04,58,60,39,07,39,04,84,05",10,1
"x818,2x14,90x2,8xx4,4xx0,064x,98x6,x14x,3x73,1x53",180,0
"23,65,99,13,60,46,01,69,09,76",210,1
"2x32,7x82,2x62,37x7,4xx6,23x7,082x,xx38,605x,9xx7",242,0
"x127,836x,36x9,6x42,77x0,89x4,x514,x929,5x15,x261",124,0
"07,26,25,73,93,49,93,14,71,15",273,1
"93,68,83,52,08,31,97,31,02,60",225,1
"642x,82x2,300x,x177,5x73,251x,9x36,0x8x,7xx6,x981",10,0
"53x1,149x,6x84,x197,x375,5x37,x650,4x89,876x,2x09",242,0
"28,98,32,09,40,23,44,41,92,17",172,1
"53,93,20,65,79,27,58,20,46,12",15,1
"xx26,078x,6x57,x463,373x,x962,705x,007x,204x,x896",18,0
"110,222,082,808,393,402,912,295,33,957",195,1
"242,235,288,883,632,031,637,116,004,784",27,1
"77,11,12,06,49,75,29,04,94,20",129,1
"20,47,05,28,52,58,42,90,13,10",21,1
"79,03,90,92,48,63,98,81,90,90",213,1
"61,96,87,19,65,40,41,34,93,75",295,1
"2x75,022x,5x33,162x,96x6,4x95,54x8,0x35,45x7,8x65",23,0
"11,98,41,95,00,22,38,60,38,26",207,1
"448,951,437,810,141,926,308,98,015,48",24,1
"77,83,61,87,42,17,82,78,58,59",153,1
"48,26,00,18,49,63,69,40,46,92",144,1
"4x85,84xx,x288,41x0,50x3,871x,699x,x889,8x24,x032",296,0
"9x82,73x9,17x2,98x6,394x,34x8,x99x,01x5,286x,11x0",20,0
"18,54,57,50,61,69,50,95,69,53",247,1
"75,27,63,23,70,84,29,04,18,24",275,1
"3x35,x629,12x5,4x0x,4x38,0x3x,76x5,x40x,295x,5x91",202,0
"20,62,05,96,20,62,75,35,16,24",14,1
"05x5,09x3,17x6,53x2,x777,85x1,x729,x226,x676,05x6",14,0
"51,42,60,48,81,86,59,70,11,67",25,1
"678x,76x1,228x,x2x1,88x4,051x,8xx7,983x,76x2,762x",261,0
"71x7,95x1,329x,x497,3x06,56x7,x403,8xx9,231x,x828",143,0
"52,66,36,51,07,61,19,19,96,31",25,1
"72,41,27,34,62,78,93,02,15,22",27,1
"813x,92x2,x092,0x41,50x3,32x4,09x4,578x,x27x,04x5",28,0
"225,773,385,084,247,354,561,638,204,653",13,1
"66,29,16,73,39,16,11,59,75,92",245,1
"62,52,29,98,10,11,62,20,18,62",21,1
"521,054,442,750,16,378,629,646,406,57",243,1
"42,43,15,12,06,67,06,85,92,34",29,1
"949x,71x3,5x29,431x,394x,6x80,300x,x942,852x,x6x5",239,0
"551x,376x,74x7,43x2,2x47,405x,x502,6x57,090x,67x4",122,0
"x797,72x4,293x,612x,8x28,x903,298x,0x60,178x,x510",229,0
"34,39,58,96,90,39,50,55,96,96",21,1
"x59x,08x4,259x,9x91,x532,0x54,93x4,7x83,3x2x,x095",211,0
"88,85,09,22,01,69,37,32,77,81",258,1
"74,77,91,19,11,48,87,59,03,04",157,1
"x586,9x90,x232,900x,2x41,x982,0x47,3x53,911x,x928",28,0
"88,83,57,46,40,92,44,57,49,53",26,1
"91,79,09,32,88,03,50,91,72,13",14,1
"571x,21x7,x234,50xx,x527,67x8,2x84,x150,436x,x889",219,0
"32,98,23,85,79,00,12,29,78,39",10,1
"25,31,00,95,96,48,00,32,44,33",173,1
"65,94,85,60,22,55,44,42,93,18",280,1
"28,489,930,973,717,899,308,365,310,644",186,1
"25,99,97,70,13,06,68,83,48,37",118,1
"95,275,562,757,275,549,670,154,008,083",22,1
"15,58,59,55,68,81,93,74,03,68",210,1
"60x2,x046,1x93,x782,4x02,302x,2x16,x443,499x,790x",14,0
"87,32,85,59,24,27,91,20,84,44",239,1
"94,56,08,66,64,11,07,43,71,86",15,1
"59,19,72,25,04,21,63,69,51,25",25,1
"845,842,698,515,923,22,903,836,839,804",18,1
"927x,824x,0x95,53x2,x998,256x,54x3,96x0,x626,4x46",116,0
"29,21,43,86,42,72,07,01,15,06",258,1
"92,09,49,85,68,82,32,83,04,82",265,1
"89x1,3x16,150x,7x22,x831,8xx0,802x,x0x7,x6x9,8xx4",121,0
